Names_mpio,Names_depto,URL_mpio,URL_depto,Alcalde,Partido Político
DISTRACCION,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48008ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,PEDRO JAVIER GUERRA CHINCHIA,PARTIDO LIBERAL COLOMBIANO
EL MOLINO,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48006ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,MARIA ISABEL ZABALETA QUINTERO,PARTIDO DE LA U
FONSECA,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48007ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,MISAEL ARTURO VELASQUEZ GRANADILLO,PARTIDO OPCIÓN CIUDADANA
HATONUEVO,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48009ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,RAFAEL ANGEL OJEDA BRITO,PARTIDO DE LA U
LA JAGUA DEL PILAR,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48012ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,JOSE AMIRO MORON NUÑEZ,PARTIDO LIBERAL COLOMBIANO
MAICAO,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,JOSE CARLOS MOLINA BECERRA,PARTIDO CAMBIO RADICAL
MANAURE,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48011ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,ALDEMAR IBARRA MEJIA,PARTIDO OPCIÓN CIUDADANA
RIOHACHA,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48001ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,FABIO DAVID VELASQUEZ RIVADENEIRA,PARTIDO CAMBIO RADICAL
SAN JUAN DEL CESAR,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48013ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,LUIS MANUEL DAZA MENDOZA,PARTIDO CAMBIO RADICAL
URIBIA,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48016ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,LUIS ENRIQUE SOLANO REDONDO,PARTIDO LIBERAL COLOMBIANO
URUMITA,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48018ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,GIOVANNY JAVIER RAMOS BARROS,PARTIDO OPCIÓN CIUDADANA
VILLANUEVA,LA GUAJIRA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48020ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL48ZZZZZZZZZZZZZZZ_L1.htm,LUIS ALBERTO BAQUERO DAZA,PARTIDO DE LA U
ALGARROBO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21008ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,MARIBEL ANDRADE ZAMBRANO,PARTIDO CONSERVADOR COLOMBIANO
ARACATACA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,PEDRO JAVIER SANCHEZ RUEDA,PARTIDO OPCIÓN CIUDADANA
ARIGUANI (EL DIFICIL),MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21012ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,RIVELINO DE JESUS MENDOZA BALLESTAS,PARTIDO DE LA U
CERRO DE SAN ANTONIO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21013ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,EDGARD DE JESUS FERNANDEZ LAFAURIE,PARTIDO CAMBIO RADICAL
CHIVOLO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21015ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,HERNAN JULIO BARRIOS OROZCO,PARTIDO LIBERAL COLOMBIANO
CIENAGA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21016ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,EDGARDO DE JESUS PEREZ DIAZ,PARTIDO CAMBIO RADICAL
CONCORDIA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21020ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,PEDRO JESUS OSPINO CASTRO,PARTIDO CAMBIO RADICAL
EL BANCO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21025ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,VICTOR RANGEL LOPEZ,PARTIDO DE LA U
EL PIÑON,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21028ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,MAGUETH DEL AMPARO MONTERO MERIÑO,PARTIDO LIBERAL COLOMBIANO
EL RETEN,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21030ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JOHN SNEIDER VARGAS LARA,PARTIDO DE LA U
FUNDACION,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21031ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,MALLATH PAOLA MARTINEZ CANTILLO,PARTIDO LIBERAL COLOMBIANO
GUAMAL,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21040ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,ELKIN MENDEZ POSTERARO,PARTIDO CAMBIO RADICAL
NUEVA GRANADA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21042ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,OSCAR ENRIQUE RUIZ BOHORQUEZ,PARTIDO LIBERAL COLOMBIANO
PEDRAZA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21046ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,GUSTAVO AQUILEO OSORIO OSORIO,PARTIDO LIBERAL COLOMBIANO
PIJIÑO DEL CARMEN,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21048ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,ORLANDO MACHADO MACHADO,PARTIDO CAMBIO RADICAL
PIVIJAY,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21049ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,EDUARDO ENRIQUE VILLA MOZO,PARTIDO CAMBIO RADICAL
PLATO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21052ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JAIRO ANTONIO MOLINA DE ARCO,PARTIDO DE LA U
PUEBLOVIEJO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21055ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,WILFRIDO RAFAEL AYALA MORENO,PARTIDO LIBERAL COLOMBIANO
REMOLINO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21058ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JOSE DE JESUS NOLASCO HERNANDEZ,PARTIDO OPCIÓN CIUDADANA
SABANAS DE SAN ANGEL,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21060ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,SHIRLEY PATRICIA PIMIENTA MARTINEZ,PARTIDO LIBERAL COLOMBIANO
SALAMINA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21067ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JOSE NICOLAS DIAZ MARCHENA,PARTIDO LIBERAL COLOMBIANO
SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21070ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,EDGAR ITURRIAGO FUENTES,PARTIDO DE LA U
SAN ZENON,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21073ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,ALBERTO MARTINEZ MARTINEZ,PARTIDO CAMBIO RADICAL
SANTA ANA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21076ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,LOURDES DEL ROSARIO CHICRE CAMPO,PARTIDO CAMBIO RADICAL
SANTA BARBARA DE PINTO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21078ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,RICARDO LUCIO ANDRADE MARTINEZ,PARTIDO CAMBIO RADICAL
SANTA MARTA,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21001ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,RAFAEL ALEJANDRO MARTINEZ,FUERZA CIUDADANA LA FUERZA DEL CAMBIO
SITIONUEVO,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21079ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JOSE MANUEL GOMEZ MELENDEZ,PARTIDO DE LA U
TENERIFE,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21085ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,JORGE MIGUEL MERCADO BOTERO,PARTIDO LIBERAL COLOMBIANO
ZAPAYAN,MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21090ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,MANUEL DE LA CRUZ PACHECO,PARTIDO LIBERAL COLOMBIANO
ZONA BANANERA (SEVILLA),MAGDALENA,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21095ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL21ZZZZZZZZZZZZZZZ_L1.htm,OLMES DE JESUS ECHEVERRIA DE LA ROSA,PARTIDO CAMBIO RADICAL
ACACIAS,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52005ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,VICTOR ORLANDO GUTIERREZ JIMENEZ,PARTIDO ALIANZA VERDE
BARRANCA DE UPIA,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52006ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,FREDY ENRRIQUE CASTRO GOMEZ,PARTIDO LIBERAL COLOMBIANO
CABUYARO,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52008ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,LUIS FELIPE PIÑEROS ROJAS,PARTIDO LIBERAL COLOMBIANO
CASTILLA LA NUEVA,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52010ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,WILLIAN MEDINA CARO,CAPACIDAD Y VISIÓN PARA SERVIR A MI GENTE
CUBARRAL,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52015ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,INGRIHT XISLEY ACOSTA CARVAJAL,PARTIDO CENTRO DEMOCRÁTICO
CUMARAL,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52020ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,MIGUEL ANTONIO CARO BLANCO,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS"""
EL CALVARIO,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52025ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,JEASSON JULIAN VELASQUEZ MOLANO,PARTIDO CENTRO DEMOCRÁTICO
EL CASTILLO,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52027ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,ELIECER URREA MORENO,PARTIDO LIBERAL COLOMBIANO
EL DORADO,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52028ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,OSCAR OLAYA LOPEZ,PARTIDO CONSERVADOR COLOMBIANO
FUENTE DE ORO,META,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52030ZZZZZZZZZZZZ_L1.htm,http://elecciones.registraduria.gov.co:81/esc_elec_2015/99AL/DAL52ZZZZZZZZZZZZZZZ_L1.htm,JESUS ANTONIO LONDOÑO ZAPATA,PARTIDO CAMBIO RADICAL
